,pesquisa,titulo,link,comentario,comentario_ingles
201,fritadeira,"Fritadeira Eletrica sem oleo Electrolux Airfryer 3,2L digital 9 receitas pre-programadas cesto removivel 1400W EAF20 127v",https://www.amazon.com.br/dp/B09DLCTPWR,Muito bom!,very nice
202,fritadeira,"Fritadeira Air Fry Oven BFR2100P, Britania, 127v",https://www.amazon.com.br/dp/B08R91HYY2,"Amei minha compra, era como eu precisava",i loved my purchase it was how i needed it
203,impressora,"Impressora Epson EcoTank L805 - Tanque de Tinta Fotográfica, 6 cores, Wi-Fi, 110V",https://www.amazon.com.br/dp/B0758W2B4N,Chegou tudo certinho,arrived all right
204,impressora,lifcasual portátil sem fio BT 58mm 2 polegadas impressora térmica de recibos Mini USB Bill POS Suporte para impressora móvel Comando de impressão ESC / POS compatível com Android / iOS / Windows para pequenas,https://www.amazon.com.br/dp/B0B292CG9D,"cuidado nao pela blutooth, nao recomendo",beware not by blutooth do not recommend
205,impressora,"Canon Impressora fotográfica compacta sem fio Selphy CP1300 com impressão de dispositivo AirPrint e Mopria, preta (2234C001)",https://www.amazon.com.br/dp/B073YHRPV5,Pontos positivos: Impressora super compacta que imprime em excelente qualidade... minha casa tem foto pra todo lado...Ponto negativo: Custo do papel,positive points super compact printer that prints in excellent quality my house has photo everywhere negative point paper cost
206,impressora,MEGA TANK G7010,https://www.amazon.com.br/dp/B08GG9QLMW,"Impressora, otimo custo beneficio",printer great value for money
207,impressora,Impressora Brother Laser HLL3210CW Color (A4) Wrl,https://www.amazon.com.br/dp/B07FMS1DMX,compra excelente. Chegou dentro do prazo,purchase excellent arrived on time
208,impressora,"Impressora Termica Dymo Modelo PNP Conexão USB - PC Ou Mac, Bivolt, 1806588",https://www.amazon.com.br/dp/B007JXJEOO,"This thing is just awesome.  It works better than I expected.  As soon as you plug it in, windows loads it as a external drive..  if autoplay is enabled, the lightweight application launches, otherwise just go run the executable on the mounted drive.  It's literally plug n' play - nothing to install, no new icons cluttering up your start menu, no end use license agreement, etc.Within the small lightweight application, you can use any of your system fonts and even insert images and they print out on the label.  Much more versatility than a handheld.  You can also set a fixed-width for the label and the text/images adjust in size accordingly or let the width be automatic based on your selection of font size.  You can mix fonts, sizes, etc on a single label.  The fixed width works well for making labels for folders, etc.It's small and fits in a regular desk drawer without any problem.  It seems to have a battery that charges but I don't know what the purpose of that would be since you need to it plugged in to USB to use as best as I can tell.",query length limit exceeded max allowed query  500 chars need to it plugged in to usb to use as best as i can tell
209,impressora,Impressora Brother Laser HLL3210CW Color (A4) Wrl,https://www.amazon.com.br/dp/B07FMS1DMX,Umnpouco pesada para casa,a little heavy for home
210,impressora,"Impressora Termica Dymo Modelo PNP Conexão USB - PC Ou Mac, Bivolt, 1806588",https://www.amazon.com.br/dp/B007JXJEOO,"Purchased for occasional use at our lab (university electronics research lab).Works well and painlessly. However, DYMO have made the odd choice of using an internal rechargeable battery, rather than operating off USB or an external power source, which I suspect will severely limit the life of this product given that we intend to only make very occasional use of it.The built-in software is very limiting compared to a similar now discontinued product from Brother that I use at home - in particular, it does not allow the easy creation of a text box/frame, to easily enter print multiple blocks of multiline text on one strip of label.",query length limit exceeded max allowed query  500 chars
211,impressora,"Impressora Multifuncional, Canon, Mega Tank G3110, Tanque de Tinta, Wi-Fi",https://www.amazon.com.br/dp/B07G5TZSYJ,MUITO FELIZ COM MINHA COMPRA.,very happy with my purchase
212,impressora,"Impressora Termica Dymo Modelo PNP Conexão USB - PC Ou Mac, Bivolt, 1806588",https://www.amazon.com.br/dp/B007JXJEOO,"In a NutshellI have a Brother P-Touch handheld labeller and it's great for a lot of uses, but if you're creating a lot of labels, it's a pain in the you-know-where. I got this Dymo heavily discounted and I like that I can make a lot of labels at once on my computer. No fumbling with a function key to get numbers, symbols and other typographic changes. My score is based on the price I paid. If you're paying full price, then I would knock a star off.The Good Parts* It's just like a printer - you can use different fonts and even add images to your labels* It has built in-storage containing the software (Windows and Mac I believe) to create your labels* Design software is easy to use. The advanced software available from Dymo's site is even better.* OK looking design, but a little oversized* You can get noname replacement tapes to save money(although I haven't tried them)* I believe there is a limited selection of tape widths too - which offers you some flexibilityNot So Great* Small fonts don't look too great (i.e. if you make a four line label)* Not high resolution, but satisfactory for most needs* At full price, not the best value. Get it when it's on sale* Less portable than the handheld labellers since it needs a computer.Tips* I don't use the bundled software on the device - I use the more advanced label designer that you can get from the Dymo web site",query length limit exceeded max allowed query  500 chars dont look too great ie if you make a four line label not high resolution but satisfactory for most needs at full price not the best value get it when its on sale less portable than the handheld labellers since it needs a computertips i dont use the bundled software on the device  i use the more advanced label designer that you can get from the dymo web site
213,impressora,Impressora Térmica Nao fiscal Usb Ticket Cupom 58mm Bluetooth,https://www.amazon.com.br/dp/B0BG3BNZYR,Nota fiscal inclusa,invoice included
214,impressora,"Impressora Multifuncional, Canon, Maxx Tinta G4110, Tanque de Tinta, Wi-Fi",https://www.amazon.com.br/dp/B07G61XFBF,Muito boa !Excelente compra !,very good excellent purchase 
215,joias,Conjunto brinco e colar coração prata 925 verde agua,https://www.amazon.com.br/dp/B09WRTQSX3,Muito lindo e delicado eu amei.,very beautiful and delicate i loved it
216,joias,Conjunto brinco e colar coração prata 925 verde agua,https://www.amazon.com.br/dp/B09WRTQSX3,"Produto lindo, de qualidade e o material parece ser excelente. Foi minha primeira compra da marca e eu gostei bastante, vou comprar outras coisas deles.",beautiful quality product and the material looks excellent it was my first purchase of the brand and i really liked it i will buy other things from them
217,joias,Finas joias: Mensagens para a reflexão feminina,https://www.amazon.com.br/dp/B07BZQJC7G,Um livro muito bom para esposas e jovens que queren casar!,a very good book for wives and young people who want to get married
218,joias,Conjunto brinco e colar coração prata 925 verde agua,https://www.amazon.com.br/dp/B09WRTQSX3,"Muito delicado.Gostaria que o fecho do colar fosse diferente, senti um pouco de dificuldade para fechar.",very delicate i would like the closure of the necklace to be different i felt a little difficult to close
219,joias,Finas joias: Mensagens para a reflexão feminina,https://www.amazon.com.br/dp/B07BZQJC7G,Um livro muito bom para esposas e jovens que queren casar!,a very good book for wives and young people who want to get married
220,joias,Conjunto brinco e colar coração prata 925 verde agua,https://www.amazon.com.br/dp/B09WRTQSX3,"Amei o conjunto de gargantilha e brinco. Muito lindo, delicado.",i love the necklace and earring set very beautiful delicate
221,joias,"Zerodeko 4 bandejas empilháveis para joias, armário, gaveta, organizador de joias, bandejas de exibição para cômoda, brincos, pulseiras, colares, anéis",https://www.amazon.com.br/dp/B09ZY98T71,"Gostei sim, mas precisava ter em preto. Ia ficar mais elegante",i liked it but it had to be in black it would look more elegant
222,liquidificador,Liquidificador Portátil de Suco e Suplementos 4Leader - Beba seu Whey Protein e sua Batida (Azul),https://www.amazon.com.br/dp/B0C26GHHTC,Aparelho com bom custo beneficio,device with good costbenefit
223,liquidificador,"Liquidificador Power Oster Preto 2,2l 127V - OLIQ520, OLIQ520-127V",https://www.amazon.com.br/dp/B0B722FZY1,Devolvi o produto porque nem ligava. Ainda aguardo retorno do fabricante para ver se vai trocar ou estornar o valor.,i returned the product because i didnt even care i still await a return from the manufacturer to see if it will change or reverse the value
224,liquidificador,Liquidificador Portátil de Suco e Suplementos 4Leader - Beba seu Whey Protein e sua Batida (Azul),https://www.amazon.com.br/dp/B0C26GHHTC,"Produto de qualidade superou minhas expectativas,eu recomendo.",quality product exceeded my expectationsi recommend it
225,liquidificador,"LIQUIDIFICADOR PLQ912P INOX RED 127V, PHILCO, 103101071",https://www.amazon.com.br/dp/B07RT723DF,"Muito bom, recomendo",very good i recommend
226,liquidificador,"Liquidificador Daily Turbo Duravita, 2L, 700W, Preto, 110V, Philips Walita",https://www.amazon.com.br/dp/B07PM2HRSH,"Muita bom o produto, cumpre com o anunciado",very good the product complies with the advertised
227,liquidificador,Liquidificador Mallory Taurus Preto 12 Velocidades 127v,https://www.amazon.com.br/dp/B07BSST8MX,"A cor veio diferente, mas veio mais potente. Eu gostei! Recomendo.",the color came different but it came more powerful i like it i recommend it
228,liquidificador,"Liquidificador Power Max 1000W, Arno LN54, Vermelho",https://www.amazon.com.br/dp/B079XST5DQ,"Bate, tritura e mistura muito bem.",it beats grinds and mixes very well
229,liquidificador,Liquidificador Power Max 700 Limpa Fácil Ln61 Arno Power Mix Limpa Fácil Vermelho 110v,https://www.amazon.com.br/dp/B07VKQJW98,Atendeu minhas expectativas,met my expectations
230,liquidificador,"Liquidificador Mondial, Turbo L-900W, 110V, Vermelho, 2,7L - L-900 FR",https://www.amazon.com.br/dp/B07CJRN242,Superou as espectativas.,it exceeded expectations
231,liquidificador,"Liquidificador Daily Turbo Duravita, 2L, 700W, Preto, 110V, Philips Walita",https://www.amazon.com.br/dp/B07PM2HRSH,"O produto chegou direitinho, nada a reclamar!",the product arrived right nothing to complain about
232,liquidificador,"Liquidificador Electrolux inox jarra de vidro resistente capacidade 1,5L 5 velocidades função pulsar 700W EBS30 127v",https://www.amazon.com.br/dp/B09SVR1XR5,Gostei e e bom liquidificador,i liked it and its a good blender
233,liquidificador,"Liquidificador Mondial, Turbo L-900W, 110V, Vermelho, 2,7L - L-900 FR",https://www.amazon.com.br/dp/B07CJRN242,Bom demais,too good
234,maquina,Queenser cortador de cabelo Aparador profissional de cabelo masculino recarregável elétrico poderoso máquina de corte de cabelo ferramenta de escultura de cabelo,https://www.amazon.com.br/dp/B09BR8W7MV,Atendeu as expectativas!,you met expectations
235,maquina,"Máquina De Cortar Cabelo Cadence Simple Cut 127V - CAB181, Modelo: CAB181-127V, Cor: PRETO e LARANJA",https://www.amazon.com.br/dp/B0B6WYK282,Gostei de tudo,i liked everything
236,maquina,Queenser cortador de cabelo Aparador profissional de cabelo masculino recarregável elétrico poderoso máquina de corte de cabelo ferramenta de escultura de cabelo,https://www.amazon.com.br/dp/B09BR8W7MV,"Utilizo diariamente para aparar a barba, bateria dura bastante, recomendo!",i use it daily to trim my beard battery lasts a lot i recommend it
237,maquina,Máquina de Costura Genius Plus Elgin Portátil 31 pontos Agulha Dupla Branco e Azul 220V,https://www.amazon.com.br/dp/B076T6S3PY,Eu amei cumpri o esperado obgda,i loved fulfilling the expected obgda
238,maquina,Queenser cortador de cabelo Aparador profissional de cabelo masculino recarregável elétrico poderoso máquina de corte de cabelo ferramenta de escultura de cabelo,https://www.amazon.com.br/dp/B09BR8W7MV,Chegou no prazo bem embalado,arrived on time well packaged
239,maquina,"Philips Cortador de cabelos com 13 ajustes de altura, Bivolt - HC3505/15",https://www.amazon.com.br/dp/B07C1CL1XM,muito bom!!!!,very good
240,maquina,"Philips Cortador de cabelos com 28 ajustes de altura, Bivolt - HC5610/15",https://www.amazon.com.br/dp/B07ZK5LMWW,Superou minhas expectativas. Obrigado,my expectations were exceeded 
241,maquina,Máquina de Lavar Brastemp 12Kg Branca BWK12 127V,https://www.amazon.com.br/dp/B07YDWSDYX,"Produto de boa qualidade, atende a necessidade.",good quality product meets the need
242,maquina,"Philips OneBlade QP2521/10 Aparador e raspador de barba, Bivolt, com 2 pentes",https://www.amazon.com.br/dp/B06Y5JMT3G,"No geral eu gostei bastante. Funciona muito bem.Acho que seria interessante se viesse com uns pentes maiores, como de tamanho 4, 5 ou 6. (Ou se vendesse pentes maiores que 2 separadamente)",overall i liked it a lot it works very well i think it would be interesting if it came with larger combs such as size 4 5 or 6 or if you sold combs larger than 2 separately
243,maquina,Queenser cortador de cabelo Aparador profissional de cabelo masculino recarregável elétrico poderoso máquina de corte de cabelo ferramenta de escultura de cabelo,https://www.amazon.com.br/dp/B09BR8W7MV,Produto superou a expectativa.,the product exceeded expectations
244,maquina,"Aparador de Pelos Mondial, Super Groom - 11, Preto/Prata, Bivolt - BG-05",https://www.amazon.com.br/dp/B07KYFQRXD,Mto bom gostei do produto.,mto good liked the product
245,maquina,Máquina Elétrica Masculina Recarregável de Cortar Cabelo e Barbear VINTAGE T9 (Buda 1 Bateria),https://www.amazon.com.br/dp/B09324K7SM,"Ela apara os pelos porem nao rebaixa como no aparador 1, ela tira tudo limpa se for aparar tem pentes mais altos, boa funciona bem.",she trims the hair but does not lower as in trimmer 1 she takes everything clean if she is trimming has higher combs good works well
246,maquina de cafe expresso,"De'Longhi Máquina de café multifuncional e máquina de café expresso + espumador de leite ajustável avançado para cappuccino e latte + cafeteira de vidro 10 xícaras, COM532M",https://www.amazon.com.br/dp/B08HRM697D,"I have waited to write a review because I wanted to use it for a few months first. I received this for Christmas, but I also picked this one out for my husband to get me. I read all the reviews about the leaking, noise, the length of time it takes and the frother. I also read all the great reviews. I decided out of all the machines out there, this one seemed to be the one that would most likely work in our kitchen and for our lattes.After using this machine for 3 months I can confirm it is noisy, but so are the ones at the coffee houses and it really does not bother me at all. If you are an earlier riser and you family will be annoyed with you for making your espresso or latte in the morning this may not be the right one for you. Does it leak. NO it does not leak. These people who say it leaks must be the laziest people on the planet. It will only leak if you do not remove water from the bottom where your cup sits. I also always dump the water after I am done making my coffee. It takes a while to warm up. If the light turns to a steady light before 5 mins it is not ready. For sure give it 5-10 mins to heat up. The frother works great if you heat up your cold milk first in the microwave just for a min. Otherwise it does take a little while. The foam is perfect. I bought a coffee grinder from XO and grinds the beans to the perfect espresso powder. The coffee tastes great. The coffee maker works great too. If you want a faster machine you will need to spend a $1000-$2000 for sure. I was not willing to do that since I still like to go to my local Starbucks.I am completely satisfied with this machine. My kids love it too.",query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars
247,maquina de cafe expresso,"Cafeteira Espresso Tres, Lov, Vermelha 127V 3 Corações",https://www.amazon.com.br/dp/B08S2FSXRV,Eu gostei da praticidadeDe uso adorei,i liked the practicality of use i loved it
248,maquina de cafe expresso,"Nespresso Essenza Mini Cafeteira 110V, máquina de café Espresso compacta para casa, máquina de cápsula/cápsula elétrica automática (preta)",https://www.amazon.com.br/dp/B099ZJQXMF,Excelente produto,excellent product 
249,maquina de cafe expresso,Cafeteira Espresso Modo Vermelha 127V Automática - TRES 3 Corações,https://www.amazon.com.br/dp/B076CW16M2,"Gostei muito, chegou rapido, bonita e funcionando perfeitamente.",i liked it a lot it arrived fast beautiful and working perfectly
250,maquina de cafe expresso,"Cafeteira Nescafé Dolce Gusto, Genio S Plus, Cinza, DGS6, 127V",https://www.amazon.com.br/dp/B0BMW92ZBT,tudo certinho,everything is fine
251,maquina de cafe expresso,Kit Cafeteira PrimaLatte Black e Moedor de Café Oster - 220V,https://www.amazon.com.br/dp/B09TPT12TP,Muito bom produto.,very good product
252,maquina de cafe expresso,Cafeteira Espresso Modo Vermelha 127V Automática - TRES 3 Corações,https://www.amazon.com.br/dp/B076CW16M2,Estou aguardando o recolhimento do produto e meu reembolso.Irei no procon procura meus direitos...,i am waiting for the collection of the product and my refundi will go to procon looking for my rights
253,maquina de cafe expresso,"Cafeteira Cadence Single Colors, 110V, Vermelho, 240ml, CAF211",https://www.amazon.com.br/dp/B07FPZQN7G,"Bonita, leve, funcional.Atende a expectativa dado o valor do produto.",beautiful lightweight functional meets the expectation given the value of the product
254,maquina de cafe expresso,Cafeteira Cápsulas Delta Q Quick Grafite 127V,https://www.amazon.com.br/dp/B09RTP6YJ8,"Eu gosto do cafe dessa marca, da qualidade e os modelos das maquinas",i like the coffee of this brand the quality and models of the machines
255,maquina de cafe expresso,"Cafeteira, Coffe Express 15 Bar, 2 xicaras, Preto, 220V, Philco",https://www.amazon.com.br/dp/B076HQ1K5H,Muito boa a cafeteira,very good coffee maker
256,maquina de cafe expresso,"Cafeteira Expresso Automática OCS Lirika Plus, Prata,110v, Saeco",https://www.amazon.com.br/dp/B076J42G81,"Cafezinho na hora, excelente",coffee on time excellent
257,maquina de cafe expresso,Cafeteira Expresso Oster Cappuccino - 220V,https://www.amazon.com.br/dp/B09B8W7XB1,"Material de primeira linha, excelente produto",firstrate material excellent product
258,mocassim,Kit 3 Pares Mocassim Drive Sapatilha Masculina,https://www.amazon.com.br/dp/B08C5LY59M,Kit produto muito bom!,very good product kit
259,mocassim,Kit 3 Pares Mocassim Drive Sapatilha Masculina,https://www.amazon.com.br/dp/B08C5LY59M,FIQUEI BASTANTE SATISFEITO COM A QUALIDADE.,i was very satisfied with the quality
260,mocassim,Sapato Mocassim Feminino Modern DUBUY 1404AB,https://www.amazon.com.br/dp/B0BBYBMGL1,Bom produto.,good product
261,mocassim,Sapatilha Masculino Mocassim Couro Legitimo,https://www.amazon.com.br/dp/B0B7SGXW1W,Uso diario muito confortavel,very comfortable daily use
262,mocassim,Sapatilha Masculino Mocassim Couro Legitimo,https://www.amazon.com.br/dp/B0B7SGXW1W,"Gostei, custo beneficio bem bom",i liked it very good costbenefit
263,mocassim,Loafer CROCS Mocassim Masculinos Walu Slip on masculino,https://www.amazon.com.br/dp/B0963ZN54P,These loafers make perfect yard shoes. A little tuff for a bit until they break in. Easy to wash and dry,these loafers make perfect yard shoes a little tuff for a bit until they break in easy to wash and dry
264,mocassim,Loafer CROCS Mocassim Masculinos Walu Slip on masculino,https://www.amazon.com.br/dp/B0963ZN54P,"It's good, strong and durable.",its good strong and durable
265,mocassim,Loafer CROCS Mocassim Masculinos Walu Slip on masculino,https://www.amazon.com.br/dp/B0963ZN54P,"There is a shame that the size is rather large even though I wear size 9 US and 42 in EU, but this is written on it 9 US and 42-43 EU and so it is a little longer as well as I offer",there is a shame that the size is rather large even though i wear size 9 us and 42 in eu but this is written on it 9 us and 4243 eu and so it is a little longer as well as i offer
266,mocassim,Loafer CROCS Mocassim Masculinos Walu Slip on masculino,https://www.amazon.com.br/dp/B0963ZN54P,"Quality, Comfort",quality comfort
267,mocassim,Kit 3 Pares Mocassim Drive Sapatilha Masculina,https://www.amazon.com.br/dp/B08C5LY59M,Satisfez em tudo minhas expectativas.,it met my expectations in every way
268,mocassim,Sapato Casual Mocassim Sapatilha Masculino Confortável Café Marrom,https://www.amazon.com.br/dp/B08GCYXVGB,"Gastei muito , perfeito  !",i spent a lot  perfect  
269,mocassim,Loafer CROCS Mocassim Masculinos Walu Slip on masculino,https://www.amazon.com.br/dp/B0963ZN54P,This shoe has been my go-to option for summer and casual wear. I find this very comfortable and easy to slip in and out of. The quality is pretty good and durable.,this shoe has been my goto option for summer and casual wear i find this very comfortable and easy to slip in and out of the quality is pretty good and durable
271,mochila,Mochila Reforçada Executiva Escola Trabalho Viagens Masculino/Feminino,https://www.amazon.com.br/dp/B09F5Q3RBC,Muito boa para escola.,very good for school
272,mochila,Mochila Bolsa Notebook Home Office Trabalho Escola Faculdade,https://www.amazon.com.br/dp/B09124D2G2,"Muito boa, custo beneficio muito bom.",very good very good cost benefit
273,mochila,Mochila Impermeável mochilas escolar Para Notebook Masculina/Feminina,https://www.amazon.com.br/dp/B0B1QJPYNS,Muito bom material,very good material
274,mochila,"Mochila de viagem grande feminina, mochila de mão, mochila de caminhada impermeável para esportes ao ar livre mochila casual mochila escolar",https://www.amazon.com.br/dp/B09YNNFSR7,"Still a great bag, but I feel like my old traditional style back pack had a lot more room in it. This one has tons of different pockets, but you can't actually fit very much into them. All the pockets are extremely tight. I struggled to wedge my laptop into this bag and one of the corners still sticks out. It fits decently in the main compartment but not in the laptop section.The mesh bottle pockets are also extremely small. I think this bag was more designed to fit under a seat and everything you put on it just gets crushed to fit the dimensions. I had to get extremely creative to fit the few items I have in it.The shoe compartment is useless as it takes up the already limited space inside the main compartment. The pocket on the back is also very tight and shallow. I could fit either my phone or my wallet, but not both.I feel like I was a little misled by the tiktok reviews that got me to purchase this. I was made to believe you could fit a laptop and a couple days worth of clothes plus shoes and toiletries plus a phone and wallet and keys or meds..... this bag barely fits my laptop, switch, one RX bottle, a box of ibuprofen and my headphones.Good things about the bag :I like the strap on the back to hold your bag to a roller suitcase. Definitely helped save my back.The power bank port is nice. I have a larger power bank and that did not help my case with the lack of space, but being able to plug into the exterior of my bag instead of digging around for the bank at the bottom of my bag to use it was nice.The wet pocket is cool. I can shove my wet wipes and eyedrops in there without worrying of spillage. However I think that pocket is much larger than it needed to be.Overall it's a good bag. Just don't expect it to replace your carry on.",query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars
275,mochila,"Multilaser BO411, Mochila Swisspack Trip até 15.6'', Preto",https://www.amazon.com.br/dp/B0767YJBV6,"Produto excelente, recomendo.",excellent product i recommend it
276,mochila,"Mochila de viagem grande feminina, mochila de mão, mochila de caminhada impermeável para esportes ao ar livre mochila casual mochila escolar",https://www.amazon.com.br/dp/B09YNNFSR7,achei o produto excelente e bem compacto,i found the product excellent and very compact
277,mochila,"Mochila Impermeável Feminina Escolar Fashion,Mochilas Para Notebook, Ornamento Panda de cortesia",https://www.amazon.com.br/dp/B0B1ZXX2B9,"Muito linda, forte, tecido bom. Valeu muito a pena. Chegou 2 meses antes do previsto!",very beautiful strong good fabric it was worth it arrived 2 months ahead of schedule
278,mochila,"Mochila Executiva Impermeável Hyranect Grande Poliester Para Notebook de Até 15.6 Polegadas, Multifuncionais resistente para viagens de negócios Reforçada Executiva Escola Trabalho Viagens Mochila Casual com porta de carregamento USB, Unissex",https://www.amazon.com.br/dp/B09K57PTQB,Gostei muito boa a qualidade,i liked the quality very well
279,mochila,"Multilaser BO411, Mochila Swisspack Trip até 15.6'', Preto",https://www.amazon.com.br/dp/B0767YJBV6,"Mochila veio como imagem ilustrada, chegou antes do prazo descrito, estou muito satisfeito com a qualidade.",backpack came as picture illustrated arrived before the described deadline i am very satisfied with the quality
280,mochila,Mochila Impermeável Grande Feminina Escolar Fashion Moderna Reforçada Para Notebook de Até 14 Polegadas,https://www.amazon.com.br/dp/B09Y8T3K97,Bem bonita e cheia de bolsos. Minha namorada gostou. Talvez poderia ser um pouco mais macia na parte de contato com as costas.,pretty and full of pockets my girlfriend liked it maybe it could be a little softer in the back contact part
281,mochila,Mochila Jansport Cross Town Azul Marinho 26 Litros,https://www.amazon.com.br/dp/B0823VFB4C,Linda e grande! Valeu super a pena!,beautiful and great it was super worth it
282,mouse,"Mouse sem fio Logitech M185 2.4GHz com receptor USB, Design Ambidestro Compacto, Conexão USB e Pilha Inclusa - Azul",https://www.amazon.com.br/dp/B00PGB7OKM,Produto com qualidade superior do esperado,product with higher quality than expected
283,mouse,"Mouse Classic Box Óptico Full USB, Multilaser, Rosa - MO304",https://www.amazon.com.br/dp/B08X24FXYZ,Muito lindo,very beautiful
284,mouse,Mouse Microsoft Sem Fio Bluetooth Preto - RJN00053,https://www.amazon.com.br/dp/B08KGT8F5X,"no tan ergonomico, pero se siente de buen material....",ergonomic tan pero se siente de buen material
285,mouse,"Mouse sem fio Logitech MX Master 3S com Sensor Darkfield para Uso em Qualquer Superfície, Design Ergonômico, Clique Silencioso, Conexão USB ou Bluetooth - Grafite",https://www.amazon.com.br/dp/B0B11LJ69K,Mouse para quem tem maos grandes,mouse for those who have big hands
286,mouse,Mouse Gamer Corsair Nightsword RGB 8 Botões 18000 DPI Preto - CH-9306011-NA,https://www.amazon.com.br/dp/B07QX9C9WH,"I bough this to replace my last Corsair mouse and I think it is the best mouse for the money. its got a bit of a goofy thumb rest, but the rest of the design is top notch",i bough this to replace my last corsair mouse and i think it is the best mouse for the money its got a bit of a goofy thumb rest but the rest of the design is top notch
287,mouse,Mouse Gamer 2400DPI Preto e Cinza Multilaser - MO269,https://www.amazon.com.br/dp/B07CZN12XG,vou compra outro pra deixa guardado  por que e bom demais recomendocomo logo o seu..tbmdepois de horas jogando no pc ou mesmo mexendo aleatoriamente  ele nao deixa uma dor no pulso..bommmm demais,i will buy another one to keep it stored  because it is too good i recommend it as soon as yours also after hours playing on the pc or even stirring randomly  it does not leave a pain in the wristgoodmmm too
288,mouse,Mouse Gamer 3200DPI 6 Botões 7 Cores LED - MO276,https://www.amazon.com.br/dp/B07W817YXD,produto maravilhoso.,wonderful product
289,mouse,Razer Mouse essencial para jogos DeathAdder: Sensor óptico 6400 DPI - 5 botões programáveis - Interruptores mecânicos - Pegas laterais de borracha - Branco mercúrio,https://www.amazon.com.br/dp/B094Q1GJSD,"The Razer DeathAdder Essential Gaming Mouse in Mercury White has truly won me over with its outstanding performance and sleek design. As an avid gamer, I was looking for a reliable and feature-packed mouse, and this one ticks all the right boxes.Let's start with the build quality. The DeathAdder Essential boasts a robust construction that feels comfortable and durable in hand. The rubber side grips provide excellent control and prevent any slippage during intense gaming sessions. The mercury white finish adds a touch of elegance to my gaming setup, making it a visually pleasing addition.The heart of this mouse lies in its 6400 DPI optical sensor. The accuracy and precision it offers are exceptional, ensuring smooth and responsive tracking. Whether I'm engaged in fast-paced FPS battles or performing precise movements in strategy games, the sensor performs flawlessly, delivering the utmost accuracy and minimal cursor jitter.The five programmable buttons on the DeathAdder Essential are a gamer's dream come true. The customization options available through Razer Synapse software allow me to personalize the mouse according to my gaming preferences. I can assign macros, remap buttons, and create profiles for different games, giving me an edge over my opponents.One standout feature of this mouse is the integration of mechanical switches. The satisfying clicky feedback they provide adds a tactile element to my gameplay. The switches are incredibly responsive and offer a satisfying tactile feel with each press. Combined with the smooth scroll wheel, the overall responsiveness and precision make gaming an absolute joy.The software support from Razer is top-notch. The Razer Synapse software is user-friendly and offers a wide range of customization options. I can fine-tune the DPI settings, adjust the lighting effects, and even calibrate the mouse to different surfaces. The software also allows me to sync my mouse settings with other Razer devices, creating a cohesive gaming experience.In terms of value for money, the DeathAdder Essential exceeds expectations. Considering its competitive price point, it offers a remarkable set of features and performance that easily rivals more expensive gaming mice on the market.Overall, the Razer DeathAdder Essential Gaming Mouse in Mercury White is a stellar choice for gamers seeking a reliable, high-performance mouse. With its ergonomic design, customizable buttons, accurate optical sensor, and mechanical switches, it elevates my gaming experience to new heights. Razer has once again proven why they are a leader in gaming peripherals, and I have no hesitation in giving this mouse a well-deserved five-star rating.",query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars query length limit exceeded max allowed query  500 chars
290,mouse,Mouse HP Gamer USB M260 Preto - Sensor Óptico Ambidestro Resoluções até 6400 DPI e Iluminação RGB - 7ZZ81AA,https://www.amazon.com.br/dp/B0827JBJVH,"Nossa, estou encantada com o mouse! Vale muito a pena a compra deste produto.",i am delighted with the mouse it is well worth buying this product
291,mouse,"Mouse sem fio Logitech M220 Silent Grafite - Conexão sem fio, com receptor USB, até 10 metros de alcance sem fio, Formato ambidestro confortável, Elimina o excesso de ruído",https://www.amazon.com.br/dp/B092Q8FGQR,Chegou antes do prazo e possui muita qualidade.,it arrived before the deadline and has a lot of quality
292,mouse,Mouse com fio USB Logitech M90 com Design Ambidestro e Facilidade Plug and Play,https://www.amazon.com.br/dp/B00VB4CXLI,"Produto muito bom, atende bem as necessidades do dia a dia. Uso um igual a esse no trabalho, bem resistente.",very good product meets the needs of everyday life well i use one like this at work very resistant
293,mouse,Mouse Gamer Redragon Storm RGB Preto M808-RGB,https://www.amazon.com.br/dp/B08T69G4K6,mouse bem leve e preciso,very light and precise mouse
294,oculos,Óculos Escuros Dubery Polarizado Quadrado Com Lentes UV Preto Masculino,https://www.amazon.com.br/dp/B07WWSL5G9,Essa marca Dubery me surpreendeu. Excelente produto.,this dubery brand surprised me excellent product
295,oculos,Óculos De Sol Ibox Musical Unissex,https://www.amazon.com.br/dp/B0BRBRF6PF,bom custo beneficio,good costbenefit
296,oculos,Cyxus Oculos Luz Azul Computador para Homens e Mulheres Lentes Anti-reflexo Filtro UV Anti-fadiga Ocular Óculos de Armação Quadrada TR90,https://www.amazon.com.br/dp/B09DG55T6V,"Dezaine lindo gostei,as lentes pra mim foi muito bom uso tudo dia, gostei muito e recomendo...",beautiful dezaine liked itthe lenses for me was very good use all day i liked it a lot and recommend
297,oculos,Óculos De Sol Clássico Indie Rock'n Roll Estiloso Proteção UV Masculino Feminino Estiloso,https://www.amazon.com.br/dp/B09SJ3XTQW,Gostei. Achei bom o produto.,i liked it i thought the product was good
